Fecha y hora,Departamento,Localidad,Jurisdiccion ,Tipo de Siniestro,Vehiculo,Rol,Edad,Sexo,Fallecido a los Dias,Otro vehiculo,Lugar del Siniestro,X,Y
12/1/2014 14:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,27,M,0,,RAMBLA EUSKALERRIA esq. CANDELARIA,58.113.149.512.591,613.951.834.428.497
12/1/2014 18:15,COLONIA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,9,F,1,CAMIONETA,RUTA 1 km. 123,47.407.088.418.694,620.076.937.606.304
12/1/2014 18:15,COLONIA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,1,F,1,CAMIONETA,RUTA 1 km. 123,47.407.088.418.694,620.076.937.606.304
13/01/2014 23:40,COLONIA,BRITOPOLIS,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,18,M,0,,CAMINO RINCON DEL REY - entre BRITOPOLIS Y BLANCARENA,474.217.330.468,618.970.300.158.079
14/01/2014 10:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,30,M,9,CAMION,CAMINO CARRASCO esq. PIRAN,58.019.157.882.319,614.073.049.785.545
15/01/2014 16:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,33,M,1,AUTO,CAMINO GENERAL MAXIMO SANTOS esq. BELL,57.230.135.844.824,61.455.274.489.513
16/01/2014 15:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,38,F,1,AUTO,RUTA 5 esq. CAMINO LA REDENCION,56.725.130.361.308,614.883.820.754.585
16/01/2014 17:45,CANELONES,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,85,M,0,AUTO,RUTA 80 km. 82,6.273.186.431.386,617.466.315.671.824
16/01/2014 22:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,43,M,1,OMNIBUS,HUM esq. GENERAL MARTIN RODRIGUEZ,57.546.717.291.932,614.348.903.675.788
16/01/2014 22:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,40,F,5,OMNIBUS,HUM esq. GENERAL MARTIN RODRIGUEZ,57.546.717.291.932,614.348.903.675.788
18/01/2014 08:27,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,28,F,1,OMNIBUS,CAMINO REPETTO esq. CAMINO PASO DE LA ESPANOLA,57.896.756.485.842,614.696.290.901.491
18/01/2014 13:00,RIO NEGRO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,42,M,0,OMNIBUS,RUTA 3 km. 324,43.692.107.826.899,638.481.442.834.021
18/01/2014 16:00,FLORIDA,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,63,F,0,,RUTA 42 km. 14,,
18/01/2014 19:00,COLONIA,ARTILLEROS,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,37,M,0,,CALLE 13 esq. CALLE F,44.689.271.655.994,619.060.150.201.041
19/01/2014 01:15,CANELONES,N/C,NACIONAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,29,M,0,,RUTA 81 km. 35,58.964.047.341.795,619.027.715.396.365
19/01/2014 01:15,CANELONES,N/C,NACIONAL,ATROPELLO DE ANIMALES,MOTO,PASAJERO,21,F,0,,RUTA 81 km. 35,58.964.047.341.795,619.027.715.396.365
19/01/2014 01:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,0,MOTO,MATILDE PACHECO DE BATLLE Y ORDONEZ esq. AZOTEA DE LIMA,57.794.154.102.946,614.623.818.839.757
19/01/2014 01:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,0,MOTO,MATILDE PACHECO DE BATLLE Y ORDONEZ esq. AZOTEA DE LIMA,57.794.154.102.946,614.623.818.839.757
19/01/2014 18:30,ARTIGAS,N/C,NACIONAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,20,M,0,,RUTA 4 esq. RUTA 30,54.800.873.129.196,663.375.331.019.512
19/01/2014 23:30,CANELONES,N/C,NACIONAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,19,M,1,,RUTA 64 km. 4,,
20/01/2014 01:00,CANELONES,OLMOS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,17,M,0,CAMIONETA,RUTA 8 VIEJA esq. CALLE A,59.781.519.398.678,61.597.946.390.134
21/01/2014 16:30,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,62,M,0,CAMION,RUTA 5 esq. CAMINO REYLES (ROTONDA),56.632.914.466.078,61.509.828.181.352
23/01/2014 19:40,CANELONES,LAGOMAR,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,56,M,1,OMNIBUS,AVENIDA SECCO GARCIA esq. AVENIDA INGENIERO LUIS GIANNATTASIO,59.353.997.392.375,614.510.610.578.493
24/01/2014 18:05,RIO NEGRO,FRAY BENTOS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,86,M,1,CAMIONETA,ROBERTO YOUNG esq. RICARDO B. HUGHES,37.850.865.872.147,633.485.220.385.606
24/01/2014 22:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,19,M,0,,CAMINO MALDONADO esq. MILAN,58.047.458.218.263,614.447.993.360.198
25/01/2014 17:00,ROCHA,CASTILLOS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,42,F,1,MAQUINARIA,19 DE ABRIL esq. AV. BRASIL,79.034.823.472.097,62.115.497.164.166
25/01/2014 22:25,SORIANO,DOLORES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,1,CAMIONETA,SORIANO esq. JOSE ENRIQUE RODO,3.866.371.972.321,628.936.431.419.735
25/01/2014 23:18,CANELONES,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,66,M,0,,RUTA INTERBALNEARIA km. 46,,
26/01/2014 06:00,SALTO,SALTO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,24,M,11,AUTO,BRASIL esq. DOCTOR ARREGUI,40.991.203.099.401,652.698.472.760.703
26/01/2014 09:00,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,47,M,1,AUTO,PABLO G. RIOS esq. T. PENA,59.690.425.055.306,648.998.741.100.567
26/01/2014 18:00,ROCHA,PUNTA DEL DIABLO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,27,F,0,OMNIBUS,RUTA 9 km. 301,81.514.540.683.163,622.956.200.320.798
26/01/2014 18:00,ROCHA,PUNTA DEL DIABLO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,21,F,0,OMNIBUS,RUTA 9 km. 301,81.514.540.683.163,622.956.200.320.798
28/01/2014 14:10,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,0,CAMION,RUTA 11 km. 53,,
29/01/2014 13:45,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,31,F,0,OMNIBUS,GOBERNADOR VIANA esq. ASILO,57.849.351.473.807,614.034.819.293.755
30/01/2014 22:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,33,M,19,CAMIONETA,BOULEVARD JOSE BATLLE Y ORDONEZ esq. MARNE,57.620.239.104.932,614.157.229.332.897
31/01/2014 22:00,SAN JOSE,N/C,NACIONAL,CAIDA,MOTO,CONDUCTOR,55,M,1,,RUTA 11 km. 57,,
1/2/2014 3:40,SORIANO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,26,M,0,AUTO,RUTA 2 km. 184,46.374.919.158.533,625.217.563.012.284
2/2/2014 16:46,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,37,M,1,,CAMINO CASAVALLE esq. DOCTOR TEOFILO DIAZ,57.106.808.353.658,614.763.722.295.653
3/2/2014 20:00,ROCHA,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,60,F,1,,RUTA 9 km. 223,76.035.594.866.916,618.574.433.187.282
5/2/2014 7:05,MALDONADO,PLAYA GRANDE,NACIONAL,CAIDA,MOTO,CONDUCTOR,46,M,1,,RUTA 10 km. 95,65.512.167.155.951,614.204.983.407.374
6/2/2014 11:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,41,M,0,OMNIBUS,AVENIDA LUIS BATLLE BERRES esq. GENERAL SANTIAGO ARTIGAS,56.691.056.326.081,614.474.779.423.193
7/2/2014 16:00,SALTO,SALTO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,59,M,0,,AVENIDA DEFENSA esq. AVENIDA JOSE BATLLE Y ORDONEZ,41.366.891.725.599,652.706.283.069.677
8/2/2014 5:00,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,8,AUTO,VEINTICINCO DE MAYO esq. JOSE DODERA,68.639.321.908.631,61.351.194.078.109
8/2/2014 12:45,CANELONES,LA PAZ,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,1,AUTO,CAMINO ALDABALDE esq. TISCORNIA,57.017.247.085.916,615.389.209.174.597
10/2/2014 21:40,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,24,M,1,,AVENIDA GENERAL FRUCTUOSO RIVERA esq. AVENIDA GENERAL FLORES,57.178.495.927.429,615.684.164.017.099
11/2/2014 17:32,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,71,M,0,CAMION,RUTA 1 km. 22,55.905.437.503.741,61.501.875.268.422
14/02/2014 13:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,50,M,1,AUTO,MATAOJO esq. TABOBA,58.035.045.758.031,613.929.673.308.362
16/02/2014 04:55,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,28,M,0,,AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. VIGO,56.874.347.284.894,614.070.371.889.346
17/02/2014 03:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,PASAJERO,15,M,0,,AVENIDA ITALIA esq. CATANIA,58.359.000.727.171,61.395.158.179.678
17/02/2014 03:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,,M,0,,AVENIDA ITALIA esq. CATANIA,58.359.000.727.171,61.395.158.179.678
17/02/2014 05:50,CANELONES,TOLEDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,1,MOTO,CALLE 16 esq. CALLE 16,58.501.328.347.541,615.259.548.873.235
17/02/2014 10:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,57,M,1,AUTO,CAMINO CARMELO COLMAN esq. PORORO,56.989.988.123.663,614.969.621.798.666
18/02/2014 12:30,CANELONES,BARRA DE CARRASCO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,,M,1,CAMIONETA,ACAPULCO esq. RAMBLA COSTANERA,58.976.193.972.778,614.070.461.640.088
18/02/2014 16:45,MONTEVIDEO,MONTEVIDEO,NACIONAL,DESPISTE,MOTO,CONDUCTOR,46,M,0,,RUTA 6 km. 21 esq. CAMINO DE LAS TROPAS --TOLEDO--,5.814.437.545.762,615.376.560.303.425
18/02/2014 19:55,CANELONES,PANDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,38,M,1,CAMIONETA,RUTA OCHO VIEJA km. 35.000 y Edy Arquim,59.493.934.089.286,615.822.787.029.082
19/02/2014 20:10,CANELONES,N/C,NACIONAL,CAIDA,BICICLETA,CONDUCTOR,41,F,0,,RUTA 8 km. 22,,
20/02/2014 06:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,CAMIONETA,AVENIDA LEZICA esq. NINA,57.108.004.365.391,614.835.478.345.916
20/02/2014 22:45,RIO NEGRO,GRECO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,14,M,1,MOTO,RUTA 20 (GRECCO),49.566.608.639.468,63.690.625.590.434
21/02/2014 14:25,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,79,F,1,MOTO,AVENIDA GENERAL RIVERA esq. CARACAS,57.918.986.082.468,613.775.862.476.451
21/02/2014 14:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,71,F,16,MOTO,FRANCISCO SAINZ esq. BESARES,57.864.149.044.214,614.331.578.458.572
22/02/2014 11:35,CANELONES,EL PINAR,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,81,M,0,AUTO,RUTA INTERBALNEARIA km. 28,,
22/02/2014 18:30,CANELONES,PARQUE MIRAMAR,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,51,M,20,CAMIONETA,AVENIDA DE LAS AMERICAS esq. CALLE UNO,58.843.580.271.555,614.061.828.948.393
23/02/2014 01:30,FLORES,TRINIDAD,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,38,M,1,MOTO,WILSON FERREIRA ALDUNATE esq. GENERAL JOSE G. ARTIGAS,50.980.250.548.403,629.088.256.433.387
23/02/2014 21:40,SALTO,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,20,M,0,MOTO,RUTA 31 km. 76,48.022.496.376.112,653.897.190.024.599
23/02/2014 21:40,SALTO,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,20,M,1,MOTO,RUTA 31 km. 76,48.022.496.376.112,653.897.190.024.599
24/02/2014 20:00,CANELONES,PANDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,15,M,0,CAMION,RUTA OCHO VIEJA esq. AVENIDA L. ALBERTO DE HERRERA,59.632.850.951.846,615.880.004.788.858
25/02/2014 09:15,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,54,M,0,OMNIBUS,AVENIDA GENERAL EUGENIO GARZON esq. BOULEVARD JOSE BATLLE Y ORDONEZ,57.131.820.223.271,614.580.779.702.682
26/02/2014 06:25,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,43,M,0,,HUM esq. NICOLAS DE HERRERA,57.661.030.484.547,614.317.740.223.868
26/02/2014 12:00,ROCHA,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,69,F,0,,RUTA 19 km. 18,,
26/02/2014 22:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,OMNIBUS,AVENIDA GENERAL FLORES esq. ANTONIO MACHADO,57.535.876.731.996,614.090.969.352.117
27/02/2014 10:17,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,22,M,0,,RAMBLA REPUBLICA DE MEXICO esq. JOSE CUNEO PERINETTI,5.854.753.578.857,61.377.735.100.912
28/02/2014 17:10,MALDONADO,PUNTA DEL ESTE,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,31,M,1,MOTO,CORDOBA esq. GENERAL JOSE G. ARTIGAS,68.799.648.644.377,61.333.384.140.406
1/3/2014 6:25,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,20,M,0,,BOULEVARD APARICIO SARAVIA esq. LACIO,57.924.768.024.683,614.527.625.989.447
1/3/2014 6:41,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,28,M,0,CAMIONETA,GALICIA esq. YI,57.402.742.476.472,613.773.163.306.002
1/3/2014 10:00,ROCHA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,1,CAMION,RUTA 15 km. 130,,
1/3/2014 16:10,CANELONES,LA PAZ,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,60,F,1,MOTO,CESAR MAYO GUTIERREZ senda CUATRO PIEDRAS,57.067.510.160.454,616.447.953.464.639
1/3/2014 17:30,CANELONES,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,35,M,0,,RUTA INTERBALNEARIA km. 80,6.454.371.011,61.500.413.711
1/3/2014 21:30,CANELONES,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,64,M,0,AUTO,RUTA 74 km. 28,,
2/3/2014 0:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,56,F,0,MOTO,CAMINO MALDONADO esq. FLORENCIA,58.110.749.511.281,614.490.997.049.778
2/3/2014 14:30,SALTO,SALTO,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,24,M,1,,AVENIDA MANUEL ORIBE esq. AVENIDA ARENAL GRANDE,41.200.070.360.268,652.710.342.462.476
2/3/2014 22:10,SALTO,SALTO,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,CAMIONETA,CONDUCTOR,64,F,1,,AVENIDA MANUEL ORIBE esq. JACARANDA,41.200.070.360.268,652.710.342.462.476
2/3/2014 23:40,FLORIDA,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,63,M,0,CAMION,RUTA 56 km. 29,,
4/3/2014 13:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,30,M,0,CAMIONETA,ANTONIO MACHADO esq. RAMON MARQUEZ,57.450.990.480.657,61.408.444.812.972
5/3/2014 6:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,52,M,0,AUTO,AGUSTIN BISIO esq. CAMINO REPETTO,58.100.252.663.443,614.796.355.665.273
5/3/2014 11:55,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,83,F,1,CAMION,RUTA 1 km.53,,
6/3/2014 1:55,RIVERA,RIVERA,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,28,M,0,,AVENIDA 1825 esq. DIEGO LAMAS,63.769.555.703.778,658.090.563.018.086
8/3/2014 6:00,DURAZNO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,53,M,1,CAMIONETA,RUTA 42 km. 12,6.302.146.695.574,635.932.054.569.849
8/3/2014 9:52,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,68,M,1,AUTO,RAMBLA REPUBLICA DE MEXICO esq. BELASTIQUI,58.444.583.045.372,61.380.121.074.514
9/3/2014 1:20,PAYSANDU,PAYSANDU,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,19,M,0,,AVENIDA SORIANO esq. SETEMBRINO PEREDA,39.744.150.451.686,642.298.292.455.622
9/3/2014 5:30,DURAZNO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,51,M,0,AUTO,RUTA 5 km. 218,55.041.174.389.452,633.710.600.856.102
9/3/2014 13:25,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,37,M,6,CAMIONETA,CAMINO CIBILS esq. FRANCISCO DE GOYA,56.657.082.678.721,614.343.648.271.257
9/3/2014 21:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,17,F,1,AUTO,MARCOS JOSE MONTERROSO esq. FRANCISCO DE LAS CARRERAS,58.378.995.862.743,614.855.040.683.468
10/3/2014 5:15,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,27,M,1,,INTENDENTE OLIVER esq. GENERAL DIEGO LAMAS,59.445.422.816.259,649.152.543.289.814
10/3/2014 8:35,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,84,M,11,MOTO,DOCTOR JUSTINO MENENDEZ  esq. DAMASO ANTONIO LARRANAGA,596.684.547.386,64.901.968.825.882
11/3/2014 2:21,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,OMNIBUS,GRECIA esq. BERNA,56.846.616.965.042,614.035.762.008.952
11/3/2014 9:20,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,86,F,1,CAMIONETA,JUSTICIA esq. GENERAL JUAN MANUEL PAGOLA,575.022.587.635,613.875.087.572.185
11/3/2014 19:00,SALTO,BELEN,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,45,M,0,AUTO,Avenida Acerbis,,
11/3/2014 19:00,SALTO,BELEN,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,37,M,0,AUTO,Avenida Acerbis,,
13/03/2014 21:20,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,56,M,0,CAMIONETA,SANTA ANA esq. NORBERTO ORTIZ,57.593.456.818.839,614.294.788.632.388
14/03/2014 17:59,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,PASAJERO,60,M,0,,WALTER MEDINA esq. DOCTOR SEBASTIAN RODRIGUEZ,5.783.643.600.969,614.609.723.984.415
14/03/2014 19:00,RIO NEGRO,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,52,M,0,,RUTA 3 km. 258,4.748.134.690.738,634.393.480.280.685
15/03/2014 10:35,SALTO,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,42,F,0,,RUTA 31 km. 148,5.387.452.025.907,651.128.467.554.825
15/03/2014 15:50,CANELONES,N/C,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,27,F,6,MOTO,RUTA 67 km. 31,57.207.428.907.217,61.582.146.403.667
15/03/2014 17:00,MALDONADO,SAN CARLOS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,59,M,1,CAMIONETA,JOSE PEDRO RAMIREZ esq. SARANDI,6.909.188.304.218,614.773.831.553.251
15/03/2014 19:15,COLONIA,COLONIA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,0,CAMION,CALLE MUNICIPIO,42.449.441.357.196,618.741.614.351.029
15/03/2014 22:30,DURAZNO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,MOTO,RUTA 14 km. 176,54.439.371.874.883,630.395.187.454.449
15/03/2014 22:30,DURAZNO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,MOTO,RUTA 14 km. 176,54.439.371.874.883,630.395.187.454.449
16/03/2014 17:30,FLORIDA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,43,F,0,AUTO,RUTA 5 km. 137,,
17/03/2014 20:03,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,33,M,0,AUTO,RAMBLA REPUBLICA ARGENTINA esq. DOCTOR HORACIO ABADIE SANTOS,57.515.033.285.711,613.614.663.496.461
18/03/2014 18:50,ROCHA,ROCHA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,6,MOTO,DOCTOR F. MARTINEZ RODRIGUEZ esq. AV. 1 DE AGOSTO,74.444.363.305.634,618.192.388.766.222
18/03/2014 19:25,CERRO LARGO,MELO,DEPARTAMENTAL,ATROPELLO DE PEATON,AUTO,PASAJERO,22,M,1,,AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ,76.754.533.911.518,641.414.893.660.527
18/03/2014 19:25,CERRO LARGO,MELO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,74,F,1,AUTO,AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ,76.754.533.911.518,641.414.893.660.527
21/03/2014 06:45,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,23,M,0,CAMIONETA,RUTA 1 km. 68,,
21/03/2014 17:45,FLORES,TRINIDAD,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,MOTO,FLORENCIO SANCHEZ esq. ANSINA,50.898.102.027.091,629.042.778.070.604
22/03/2014 19:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,76,F,0,OMNIBUS,AVENIDA GENERAL RIVERA esq. AVENIDA DOCTOR FRANCISCO SOCA,57.710.155.386.718,61.373.728.428.364
23/03/2014 20:45,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,34,M,0,AUTO,HUMBOLDT esq. BENITO RIQUET,56.987.288.288.394,614.115.142.883.323
26/03/2014 06:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,61,M,0,MOTO,AVENIDA JOSE BELLONI esq. JOSE SHAW,57.891.505.070.232,614.415.248.088.747
26/03/2014 16:10,SAN JOSE,CIUDAD DEL PLATA,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,38,M,0,,EDUARDO PASCUAL esq. FCO. ACUNA DE FIGUEROA,55.075.563.073.393,615.511.159.135.996
26/03/2014 16:12,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,34,F,0,CAMIONETA,RUTA 1 esq. CAMINO DE LA CAPILLA,56.391.913.780.462,614.375.329.618.196
27/03/2014 06:55,TACUAREMBO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,32,M,5,CAMION,RUTA 5 km. 407,60.926.140.618.877,650.232.592.508.124
